JOIN_SN,보험계약건수,해지건수,만기건수,해지율,만기율
858231,3,1,0,0.33,0.0
858242,1,0,0,0.0,0.0
858253,8,0,0,0.0,0.0
858316,4,2,0,0.5,0.0
858327,2,1,0,0.5,0.0
858343,2,0,0,0.0,0.0
858390,1,0,0,0.0,0.0
858518,5,1,0,0.2,0.0
858533,3,2,0,0.67,0.0
858636,4,0,0,0.0,0.0
858677,11,6,0,0.55,0.0
858771,1,0,0,0.0,0.0
858808,7,2,1,0.29,0.14
859012,2,0,0,0.0,0.0
859044,1,0,0,0.0,0.0
859056,7,4,0,0.57,0.0
859074,6,0,0,0.0,0.0
859157,4,1,0,0.25,0.0
859177,3,1,0,0.33,0.0
859197,3,1,0,0.33,0.0
859207,2,0,1,0.0,0.5
859255,3,0,0,0.0,0.0
859303,4,0,0,0.0,0.0
859311,2,0,0,0.0,0.0
859324,1,0,0,0.0,0.0
859387,1,0,0,0.0,0.0
859442,8,6,0,0.75,0.0
859460,2,1,0,0.5,0.0
859461,16,4,1,0.25,0.06
859476,3,0,0,0.0,0.0
859478,2,0,1,0.0,0.5
859498,13,2,1,0.15,0.08
859512,1,0,0,0.0,0.0
859513,2,1,0,0.5,0.0
859569,13,3,3,0.23,0.23
859574,3,1,1,0.33,0.33
859577,1,0,0,0.0,0.0
859598,13,3,0,0.23,0.0
859651,13,3,0,0.23,0.0
859795,7,0,0,0.0,0.0
859814,2,0,1,0.0,0.5
859821,3,2,0,0.67,0.0
859873,4,1,1,0.25,0.25
859916,2,0,0,0.0,0.0
859951,2,0,0,0.0,0.0
859972,2,0,1,0.0,0.5
860097,2,0,0,0.0,0.0
860113,2,1,0,0.5,0.0
860117,7,0,1,0.0,0.14
860122,1,0,0,0.0,0.0
860124,6,0,1,0.0,0.17
860210,1,0,0,0.0,0.0
860236,3,0,0,0.0,0.0
860271,7,1,2,0.14,0.29
860272,5,0,0,0.0,0.0
860299,1,0,0,0.0,0.0
860304,5,1,0,0.2,0.0
860323,4,4,0,1.0,0.0
860488,4,0,1,0.0,0.25
860561,3,1,0,0.33,0.0
860630,5,1,1,0.2,0.2
860663,1,0,0,0.0,0.0
860667,5,2,0,0.4,0.0
860695,3,0,1,0.0,0.33
860759,2,1,0,0.5,0.0
860803,2,0,0,0.0,0.0
860822,2,0,0,0.0,0.0
860892,7,1,0,0.14,0.0
860919,7,8,3,1.14,0.43
860933,2,0,0,0.0,0.0
861069,3,0,0,0.0,0.0
861075,3,0,1,0.0,0.33
861159,3,2,1,0.67,0.33
861187,1,0,0,0.0,0.0
861209,3,1,1,0.33,0.33
861223,3,0,0,0.0,0.0
861258,3,1,1,0.33,0.33
861285,1,0,0,0.0,0.0
861358,9,0,3,0.0,0.33
861383,3,0,0,0.0,0.0
861409,9,3,0,0.33,0.0
861475,2,1,1,0.5,0.5
861496,2,1,0,0.5,0.0
861504,1,0,0,0.0,0.0
861603,3,1,0,0.33,0.0
861675,3,0,0,0.0,0.0
861735,2,0,0,0.0,0.0
861772,1,0,0,0.0,0.0
861959,11,2,0,0.18,0.0
862041,1,1,0,1.0,0.0
862253,1,0,0,0.0,0.0
862364,9,4,0,0.44,0.0
862472,2,0,0,0.0,0.0
862505,1,0,0,0.0,0.0
862590,4,1,0,0.25,0.0
862618,1,0,0,0.0,0.0
862743,5,1,0,0.2,0.0
862786,2,4,0,2.0,0.0
862825,11,6,1,0.55,0.09
862858,5,2,0,0.4,0.0
862862,4,3,0,0.75,0.0
862908,7,0,0,0.0,0.0
862959,8,4,0,0.5,0.0
862964,7,3,0,0.43,0.0
863046,3,0,1,0.0,0.33
863093,12,2,0,0.17,0.0
863098,6,3,0,0.5,0.0
863141,2,0,0,0.0,0.0
863269,5,3,0,0.6,0.0
863284,4,3,0,0.75,0.0
863326,6,0,1,0.0,0.17
863347,2,2,0,1.0,0.0
863348,4,0,0,0.0,0.0
863458,2,1,0,0.5,0.0
863459,3,0,0,0.0,0.0
863543,5,2,0,0.4,0.0
863554,5,1,0,0.2,0.0
863687,1,0,0,0.0,0.0
863757,1,0,1,0.0,1.0
863790,3,0,0,0.0,0.0
863834,5,2,0,0.4,0.0
863862,7,7,0,1.0,0.0
863973,1,1,0,1.0,0.0
864100,1,0,0,0.0,0.0
864165,2,0,0,0.0,0.0
864218,8,4,0,0.5,0.0
864340,3,2,0,0.67,0.0
864385,9,3,0,0.33,0.0
864466,3,0,1,0.0,0.33
864479,13,14,1,1.08,0.08
864505,1,0,0,0.0,0.0
864516,4,0,1,0.0,0.25
864533,3,0,1,0.0,0.33
864534,8,3,1,0.38,0.12
864586,3,0,2,0.0,0.67
864629,3,0,0,0.0,0.0
864635,4,0,4,0.0,1.0
864705,2,0,0,0.0,0.0
864742,2,1,0,0.5,0.0
864854,1,0,0,0.0,0.0
864911,6,1,0,0.17,0.0
864922,2,0,1,0.0,0.5
864923,4,2,0,0.5,0.0
864950,1,0,0,0.0,0.0
864964,3,0,0,0.0,0.0
864977,10,5,0,0.5,0.0
864980,8,4,2,0.5,0.25
864998,3,1,0,0.33,0.0
865035,18,0,17,0.0,0.94
865081,5,2,0,0.4,0.0
865098,11,1,4,0.09,0.36
865177,4,4,0,1.0,0.0
865251,3,1,0,0.33,0.0
865290,8,2,1,0.25,0.12
865330,1,0,0,0.0,0.0
865333,12,6,0,0.5,0.0
865381,2,0,0,0.0,0.0
865396,5,1,0,0.2,0.0
865416,1,1,0,1.0,0.0
865466,3,0,0,0.0,0.0
865547,2,2,0,1.0,0.0
865557,1,0,0,0.0,0.0
865696,6,1,2,0.17,0.33
865796,11,3,1,0.27,0.09
866034,12,8,0,0.67,0.0
866039,1,0,0,0.0,0.0
866133,1,0,0,0.0,0.0
866142,5,2,0,0.4,0.0
866143,4,0,1,0.0,0.25
866191,7,3,0,0.43,0.0
866253,3,0,0,0.0,0.0
866272,1,0,1,0.0,1.0
866294,9,3,1,0.33,0.11
866389,1,0,0,0.0,0.0
866404,4,1,0,0.25,0.0
866418,3,0,0,0.0,0.0
866425,7,4,0,0.57,0.0
866492,8,0,5,0.0,0.62
866501,4,4,0,1.0,0.0
866537,2,0,0,0.0,0.0
866541,1,0,1,0.0,1.0
866563,9,0,0,0.0,0.0
866591,4,0,4,0.0,1.0
866666,3,1,1,0.33,0.33
866685,3,1,0,0.33,0.0
866729,2,0,0,0.0,0.0
866817,3,2,0,0.67,0.0
866833,4,2,0,0.5,0.0
866849,7,1,1,0.14,0.14
866919,2,0,0,0.0,0.0
866956,5,0,1,0.0,0.2
867040,11,0,10,0.0,0.91
867140,2,0,1,0.0,0.5
867184,1,0,0,0.0,0.0
867241,1,0,0,0.0,0.0
867246,2,0,1,0.0,0.5
867269,1,1,0,1.0,0.0
867377,5,0,0,0.0,0.0
867401,5,0,1,0.0,0.2
867418,5,5,0,1.0,0.0
867453,3,0,0,0.0,0.0
867473,3,1,0,0.33,0.0
867498,8,1,0,0.12,0.0
867510,3,1,0,0.33,0.0
867633,4,2,0,0.5,0.0
867643,7,3,0,0.43,0.0
867837,1,0,0,0.0,0.0
867838,1,0,0,0.0,0.0
867839,3,0,0,0.0,0.0
867852,2,0,0,0.0,0.0
867863,7,0,2,0.0,0.29
867967,5,1,3,0.2,0.6
867968,5,0,1,0.0,0.2
867985,1,0,0,0.0,0.0
868178,18,10,1,0.56,0.06
868196,4,0,0,0.0,0.0
868228,9,1,1,0.11,0.11
868275,5,3,1,0.6,0.2
868305,5,0,1,0.0,0.2
868321,4,0,0,0.0,0.0
868381,7,4,0,0.57,0.0
868415,7,1,2,0.14,0.29
868421,2,0,0,0.0,0.0
868460,3,2,0,0.67,0.0
868464,2,0,0,0.0,0.0
868504,1,1,0,1.0,0.0
868539,4,2,0,0.5,0.0
868600,2,2,0,1.0,0.0
868606,4,2,0,0.5,0.0
868625,2,2,0,1.0,0.0
868683,4,2,0,0.5,0.0
868692,4,1,0,0.25,0.0
868725,3,2,0,0.67,0.0
868745,11,3,0,0.27,0.0
868784,1,1,0,1.0,0.0
868867,3,0,2,0.0,0.67
868884,1,0,0,0.0,0.0
868966,4,1,0,0.25,0.0
868968,5,1,1,0.2,0.2
869025,1,0,0,0.0,0.0
869027,8,5,0,0.62,0.0
869069,5,0,0,0.0,0.0
869096,1,0,0,0.0,0.0
869162,4,0,0,0.0,0.0
869239,6,0,0,0.0,0.0
869370,6,0,0,0.0,0.0
869399,1,0,0,0.0,0.0
869472,3,0,0,0.0,0.0
869477,7,2,0,0.29,0.0
869574,2,1,0,0.5,0.0
869652,10,0,2,0.0,0.2
869719,2,0,0,0.0,0.0
869772,1,0,1,0.0,1.0
869822,13,3,2,0.23,0.15
869860,3,0,1,0.0,0.33
869880,9,0,5,0.0,0.56
869892,7,3,0,0.43,0.0
869899,2,0,0,0.0,0.0
869928,12,5,0,0.42,0.0
869957,7,0,4,0.0,0.57
870007,8,5,0,0.62,0.0
870089,3,1,1,0.33,0.33
870111,1,0,0,0.0,0.0
870260,2,0,0,0.0,0.0
870400,1,0,0,0.0,0.0
870441,9,3,0,0.33,0.0
870444,2,1,0,0.5,0.0
870454,3,2,0,0.67,0.0
870506,1,0,0,0.0,0.0
870513,1,0,0,0.0,0.0
870593,14,0,0,0.0,0.0
870596,3,0,0,0.0,0.0
870624,2,1,0,0.5,0.0
870742,3,1,0,0.33,0.0
870755,4,0,0,0.0,0.0
870850,4,0,4,0.0,1.0
870884,11,4,6,0.36,0.55
871006,9,7,0,0.78,0.0
871032,2,0,0,0.0,0.0
871051,6,1,0,0.17,0.0
871057,9,2,1,0.22,0.11
871075,11,1,4,0.09,0.36
871100,5,0,0,0.0,0.0
871149,4,2,1,0.5,0.25
871163,5,4,0,0.8,0.0
871200,5,0,1,0.0,0.2
871217,4,1,1,0.25,0.25
871233,4,0,0,0.0,0.0
871266,2,1,0,0.5,0.0
871329,4,2,0,0.5,0.0
871334,1,0,0,0.0,0.0
871347,5,0,0,0.0,0.0
871353,4,0,0,0.0,0.0
871385,7,7,0,1.0,0.0
871436,2,3,0,1.5,0.0
871442,2,0,0,0.0,0.0
871536,1,0,0,0.0,0.0
871588,6,4,0,0.67,0.0
871600,7,1,0,0.14,0.0
871637,2,0,0,0.0,0.0
871676,7,0,3,0.0,0.43
871694,4,2,0,0.5,0.0
871791,10,1,3,0.1,0.3
871806,11,2,0,0.18,0.0
871908,3,1,0,0.33,0.0
871952,12,6,1,0.5,0.08
872029,4,1,0,0.25,0.0
872036,7,5,0,0.71,0.0
872052,3,0,0,0.0,0.0
872062,5,0,1,0.0,0.2
872069,8,1,8,0.12,1.0
872079,6,0,4,0.0,0.67
872133,1,0,0,0.0,0.0
872149,4,0,0,0.0,0.0
872160,13,6,3,0.46,0.23
872225,6,4,0,0.67,0.0
872226,2,0,0,0.0,0.0
872257,7,2,0,0.29,0.0
872344,1,0,0,0.0,0.0
872356,10,0,1,0.0,0.1
872369,1,0,0,0.0,0.0
872393,2,0,0,0.0,0.0
872434,4,0,2,0.0,0.5
872464,3,0,0,0.0,0.0
872467,1,0,1,0.0,1.0
872585,5,1,0,0.2,0.0
872591,2,0,0,0.0,0.0
872640,2,0,0,0.0,0.0
872655,5,1,0,0.2,0.0
872719,4,1,0,0.25,0.0
872736,1,0,1,0.0,1.0
872787,5,2,0,0.4,0.0
872844,9,10,1,1.11,0.11
872852,3,0,0,0.0,0.0
872882,14,1,9,0.07,0.64
872915,1,0,0,0.0,0.0
872941,1,1,0,1.0,0.0
873021,2,0,1,0.0,0.5
873185,1,0,0,0.0,0.0
873197,6,0,0,0.0,0.0
873244,4,2,1,0.5,0.25
873332,12,5,1,0.42,0.08
873368,3,1,0,0.33,0.0
873425,3,1,0,0.33,0.0
873490,1,0,0,0.0,0.0
873501,7,2,0,0.29,0.0
873519,5,2,0,0.4,0.0
873524,7,2,0,0.29,0.0
873581,2,0,0,0.0,0.0
873605,1,0,0,0.0,0.0
873761,11,1,3,0.09,0.27
873788,4,0,0,0.0,0.0
873886,9,1,1,0.11,0.11
873914,5,0,0,0.0,0.0
873964,7,3,1,0.43,0.14
873975,2,0,1,0.0,0.5
873989,1,1,0,1.0,0.0
874048,11,5,4,0.45,0.36
874052,5,0,2,0.0,0.4
874063,7,2,0,0.29,0.0
874071,3,0,0,0.0,0.0
874108,6,2,1,0.33,0.17
874133,8,1,1,0.12,0.12
874142,6,0,0,0.0,0.0
874160,3,1,0,0.33,0.0
874232,1,0,0,0.0,0.0
874255,2,0,1,0.0,0.5
874270,1,1,0,1.0,0.0
874272,5,2,0,0.4,0.0
874311,4,1,2,0.25,0.5
874324,5,0,3,0.0,0.6
874347,5,0,2,0.0,0.4
874349,4,0,0,0.0,0.0
874385,3,1,0,0.33,0.0
874409,8,6,0,0.75,0.0
874449,2,0,0,0.0,0.0
874555,4,1,1,0.25,0.25
874570,4,0,1,0.0,0.25
874580,1,0,0,0.0,0.0
874586,2,0,0,0.0,0.0
874627,1,0,0,0.0,0.0
874640,3,0,0,0.0,0.0
874666,12,0,2,0.0,0.17
874709,4,4,0,1.0,0.0
874742,1,0,0,0.0,0.0
874801,10,4,0,0.4,0.0
874807,4,1,1,0.25,0.25
874858,2,0,0,0.0,0.0
874889,5,1,2,0.2,0.4
874929,3,0,1,0.0,0.33
875005,17,8,5,0.47,0.29
875042,10,0,1,0.0,0.1
875109,2,0,1,0.0,0.5
875229,4,0,1,0.0,0.25
875265,1,0,0,0.0,0.0
875464,9,4,0,0.44,0.0
875503,6,3,0,0.5,0.0
875551,3,0,0,0.0,0.0
875648,1,0,0,0.0,0.0
875658,6,1,1,0.17,0.17
875681,4,3,0,0.75,0.0
875758,3,0,0,0.0,0.0
875847,5,2,0,0.4,0.0
876065,8,6,1,0.75,0.12
876082,10,4,0,0.4,0.0
876150,1,0,0,0.0,0.0
876186,5,0,1,0.0,0.2
876192,5,0,2,0.0,0.4
876193,2,0,2,0.0,1.0
876270,5,0,0,0.0,0.0
876451,1,0,0,0.0,0.0
876462,1,0,0,0.0,0.0
876483,4,1,0,0.25,0.0
876486,3,0,0,0.0,0.0
876488,1,0,0,0.0,0.0
876541,3,0,0,0.0,0.0
876735,1,0,0,0.0,0.0
876795,6,0,0,0.0,0.0
876821,1,1,0,1.0,0.0
876825,2,1,0,0.5,0.0
876841,3,0,0,0.0,0.0
876851,3,0,1,0.0,0.33
876921,7,3,1,0.43,0.14
876964,1,0,1,0.0,1.0
877002,2,0,0,0.0,0.0
877004,4,0,0,0.0,0.0
877023,3,2,0,0.67,0.0
877080,1,0,0,0.0,0.0
877116,6,2,2,0.33,0.33
877207,1,0,1,0.0,1.0
877245,3,1,0,0.33,0.0
877323,6,1,2,0.17,0.33
877336,4,1,1,0.25,0.25
877351,8,0,0,0.0,0.0
877356,1,0,0,0.0,0.0
877501,1,0,0,0.0,0.0
877518,1,0,0,0.0,0.0
877555,5,0,0,0.0,0.0
877692,2,2,0,1.0,0.0
877729,1,0,0,0.0,0.0
877841,1,0,0,0.0,0.0
877875,2,0,0,0.0,0.0
877882,1,0,0,0.0,0.0
877963,17,1,0,0.06,0.0
877983,12,9,0,0.75,0.0
877986,11,0,2,0.0,0.18
877992,10,1,0,0.1,0.0
878005,8,1,0,0.12,0.0
878141,4,1,0,0.25,0.0
878149,2,0,1,0.0,0.5
878205,3,0,0,0.0,0.0
878232,2,0,0,0.0,0.0
878257,7,0,0,0.0,0.0
878293,1,0,0,0.0,0.0
878354,8,0,0,0.0,0.0
878378,2,1,1,0.5,0.5
878425,1,0,0,0.0,0.0
878445,2,0,0,0.0,0.0
878459,4,2,0,0.5,0.0
878484,1,0,0,0.0,0.0
878495,4,3,0,0.75,0.0
878507,9,2,0,0.22,0.0
878560,6,5,0,0.83,0.0
878563,8,2,0,0.25,0.0
878585,1,0,0,0.0,0.0
878642,5,1,0,0.2,0.0
878655,3,0,1,0.0,0.33
878796,7,3,0,0.43,0.0
878916,3,0,0,0.0,0.0
878950,16,1,0,0.06,0.0
878971,11,8,0,0.73,0.0
878973,3,2,0,0.67,0.0
878985,4,0,0,0.0,0.0
879078,5,0,1,0.0,0.2
879120,1,0,0,0.0,0.0
879168,2,0,1,0.0,0.5
879175,1,0,0,0.0,0.0
879184,1,0,0,0.0,0.0
879207,7,0,0,0.0,0.0
879223,2,0,0,0.0,0.0
879239,2,0,0,0.0,0.0
879251,2,0,0,0.0,0.0
879320,5,0,1,0.0,0.2
879457,6,3,0,0.5,0.0
879575,7,1,1,0.14,0.14
879578,3,1,0,0.33,0.0
879602,5,3,0,0.6,0.0
879626,4,3,0,0.75,0.0
879750,18,1,14,0.06,0.78
879792,4,0,3,0.0,0.75
879799,3,3,0,1.0,0.0
879863,8,3,0,0.38,0.0
879925,13,6,0,0.46,0.0
879984,6,0,2,0.0,0.33
880053,1,0,0,0.0,0.0
880111,4,1,1,0.25,0.25
880145,2,0,0,0.0,0.0
880198,1,0,1,0.0,1.0
880268,7,6,0,0.86,0.0
880270,5,0,3,0.0,0.6
880534,1,0,0,0.0,0.0
880551,6,0,0,0.0,0.0
880604,5,0,0,0.0,0.0
880625,3,0,0,0.0,0.0
880638,3,0,0,0.0,0.0
880714,2,1,0,0.5,0.0
880731,1,0,0,0.0,0.0
880789,5,1,0,0.2,0.0
880892,1,0,0,0.0,0.0
880916,2,0,0,0.0,0.0
880988,1,1,0,1.0,0.0
881018,5,0,0,0.0,0.0
881056,2,0,0,0.0,0.0
881066,4,1,0,0.25,0.0
881073,3,0,0,0.0,0.0
881093,1,0,0,0.0,0.0
881149,4,0,0,0.0,0.0
881215,6,0,2,0.0,0.33
881221,6,0,1,0.0,0.17
881254,16,0,1,0.0,0.06
881279,3,0,1,0.0,0.33
881418,1,0,0,0.0,0.0
881454,2,0,0,0.0,0.0
881524,8,3,0,0.38,0.0
881525,4,0,0,0.0,0.0
881528,1,1,0,1.0,0.0
881707,2,1,1,0.5,0.5
881842,2,0,0,0.0,0.0
881886,1,1,0,1.0,0.0
881905,1,0,0,0.0,0.0
881931,2,0,0,0.0,0.0
881934,3,0,0,0.0,0.0
881982,10,7,0,0.7,0.0
881991,1,0,0,0.0,0.0
882175,9,2,1,0.22,0.11
882180,2,0,2,0.0,1.0
882216,7,5,0,0.71,0.0
882252,3,1,0,0.33,0.0
882344,1,1,0,1.0,0.0
882395,13,0,12,0.0,0.92
882466,1,0,0,0.0,0.0
882491,3,0,0,0.0,0.0
882505,3,0,0,0.0,0.0
882512,13,3,3,0.23,0.23
882547,3,0,0,0.0,0.0
882609,5,1,0,0.2,0.0
882632,4,0,0,0.0,0.0
882647,1,0,0,0.0,0.0
882652,2,0,0,0.0,0.0
882743,6,4,0,0.67,0.0
882748,1,0,0,0.0,0.0
882780,8,0,0,0.0,0.0
882784,5,2,0,0.4,0.0
882793,10,5,0,0.5,0.0
882801,2,0,0,0.0,0.0
882837,8,5,0,0.62,0.0
882844,3,0,0,0.0,0.0
882884,1,1,0,1.0,0.0
882892,2,0,1,0.0,0.5
883015,12,9,1,0.75,0.08
883053,3,2,0,0.67,0.0
883093,3,0,0,0.0,0.0
883155,1,0,0,0.0,0.0
883163,1,0,0,0.0,0.0
883211,2,1,0,0.5,0.0
883293,6,1,0,0.17,0.0
883302,2,0,0,0.0,0.0
883304,7,1,0,0.14,0.0
883326,2,0,0,0.0,0.0
883356,1,0,0,0.0,0.0
883375,6,1,2,0.17,0.33
883411,8,1,0,0.12,0.0
883472,3,0,1,0.0,0.33
883547,7,3,0,0.43,0.0
883574,1,0,0,0.0,0.0
883616,2,0,0,0.0,0.0
883630,1,0,0,0.0,0.0
883674,1,1,0,1.0,0.0
883690,1,0,1,0.0,1.0
883692,15,6,0,0.4,0.0
883715,1,0,0,0.0,0.0
883760,12,3,1,0.25,0.08
883796,1,0,0,0.0,0.0
883837,2,3,0,1.5,0.0
883878,1,0,0,0.0,0.0
883931,4,2,0,0.5,0.0
883965,6,4,0,0.67,0.0
884004,20,3,10,0.15,0.5
884035,1,0,0,0.0,0.0
884041,1,0,0,0.0,0.0
884084,1,0,0,0.0,0.0
884141,3,0,0,0.0,0.0
884194,12,3,1,0.25,0.08
884433,6,2,0,0.33,0.0
884464,13,4,0,0.31,0.0
884503,2,2,0,1.0,0.0
884515,2,0,1,0.0,0.5
884578,4,1,0,0.25,0.0
884583,3,0,1,0.0,0.33
884601,4,1,0,0.25,0.0
884615,2,1,0,0.5,0.0
884784,3,0,0,0.0,0.0
884833,3,2,0,0.67,0.0
884905,2,2,0,1.0,0.0
884923,5,0,0,0.0,0.0
884927,2,0,0,0.0,0.0
884948,3,0,0,0.0,0.0
884958,6,4,0,0.67,0.0
884997,7,2,0,0.29,0.0
885136,4,0,0,0.0,0.0
885245,8,0,0,0.0,0.0
885348,1,0,0,0.0,0.0
885383,7,0,1,0.0,0.14
885448,6,2,2,0.33,0.33
885480,4,1,0,0.25,0.0
885495,4,2,0,0.5,0.0
885559,11,4,2,0.36,0.18
885708,3,0,0,0.0,0.0
885726,3,4,0,1.33,0.0
885746,3,0,2,0.0,0.67
885787,6,0,1,0.0,0.17
885814,2,0,1,0.0,0.5
885847,2,0,1,0.0,0.5
885925,4,1,0,0.25,0.0
885957,2,1,0,0.5,0.0
886102,2,0,0,0.0,0.0
886148,8,0,0,0.0,0.0
886187,2,0,0,0.0,0.0
886245,3,0,0,0.0,0.0
886249,4,0,2,0.0,0.5
886279,1,0,0,0.0,0.0
886322,5,2,0,0.4,0.0
886383,4,2,0,0.5,0.0
886416,4,0,1,0.0,0.25
886445,5,2,0,0.4,0.0
886482,6,0,4,0.0,0.67
886581,1,0,1,0.0,1.0
886648,2,0,0,0.0,0.0
886664,1,0,0,0.0,0.0
886677,6,2,1,0.33,0.17
886713,1,0,0,0.0,0.0
886777,4,0,0,0.0,0.0
886792,1,0,0,0.0,0.0
886799,1,0,0,0.0,0.0
886900,2,0,0,0.0,0.0
886902,14,2,0,0.14,0.0
886970,3,2,0,0.67,0.0
887031,12,4,0,0.33,0.0
887061,11,0,10,0.0,0.91
887295,5,4,0,0.8,0.0
887304,3,0,1,0.0,0.33
887356,12,0,2,0.0,0.17
887415,6,3,0,0.5,0.0
887432,4,1,1,0.25,0.25
887443,9,4,1,0.44,0.11
887473,2,0,0,0.0,0.0
887478,1,0,1,0.0,1.0
887564,3,0,1,0.0,0.33
887571,7,0,1,0.0,0.14
887620,8,4,0,0.5,0.0
887667,3,0,0,0.0,0.0
887717,3,0,0,0.0,0.0
887895,5,1,0,0.2,0.0
887901,1,0,0,0.0,0.0
887908,9,2,4,0.22,0.44
887909,2,3,0,1.5,0.0
887911,3,0,0,0.0,0.0
887997,1,0,0,0.0,0.0
888016,7,3,0,0.43,0.0
888023,5,0,0,0.0,0.0
888030,6,0,0,0.0,0.0
888052,13,1,4,0.08,0.31
888137,5,0,0,0.0,0.0
888138,1,0,0,0.0,0.0
888154,6,0,1,0.0,0.17
888207,11,5,1,0.45,0.09
888265,1,0,1,0.0,1.0
888301,1,0,0,0.0,0.0
888347,3,0,1,0.0,0.33
888367,3,0,0,0.0,0.0
888507,1,0,0,0.0,0.0
888539,8,0,2,0.0,0.25
888544,4,1,0,0.25,0.0
888646,3,0,0,0.0,0.0
888661,3,0,0,0.0,0.0
888780,3,1,0,0.33,0.0
888798,1,0,0,0.0,0.0
888898,1,0,0,0.0,0.0
888925,19,5,0,0.26,0.0
889033,8,1,0,0.12,0.0
889052,15,2,2,0.13,0.13
889123,1,0,0,0.0,0.0
889361,3,2,0,0.67,0.0
889400,3,0,0,0.0,0.0
889429,5,0,3,0.0,0.6
889449,11,0,0,0.0,0.0
889469,6,5,0,0.83,0.0
889488,8,2,0,0.25,0.0
889668,1,1,0,1.0,0.0
889746,5,2,0,0.4,0.0
889747,1,0,0,0.0,0.0
889790,3,0,0,0.0,0.0
890123,3,1,0,0.33,0.0
890137,5,3,0,0.6,0.0
890157,1,0,0,0.0,0.0
890273,1,0,0,0.0,0.0
890376,1,0,0,0.0,0.0
890379,6,1,0,0.17,0.0
890423,2,0,0,0.0,0.0
890430,8,2,0,0.25,0.0
890440,7,1,1,0.14,0.14
890493,9,2,4,0.22,0.44
890506,1,0,0,0.0,0.0
890511,1,0,0,0.0,0.0
890515,3,1,0,0.33,0.0
890541,5,0,0,0.0,0.0
890625,12,2,0,0.17,0.0
890629,6,0,3,0.0,0.5
890664,4,2,0,0.5,0.0
890670,3,0,3,0.0,1.0
890737,2,0,1,0.0,0.5
890771,8,2,0,0.25,0.0
890777,2,0,0,0.0,0.0
890779,5,2,0,0.4,0.0
890792,4,3,0,0.75,0.0
890805,1,0,0,0.0,0.0
890840,8,4,2,0.5,0.25
890955,1,0,0,0.0,0.0
890979,1,0,0,0.0,0.0
891016,1,0,1,0.0,1.0
891042,12,0,10,0.0,0.83
891044,8,1,4,0.12,0.5
891062,5,1,0,0.2,0.0
891084,7,0,0,0.0,0.0
891087,4,1,0,0.25,0.0
891108,3,1,0,0.33,0.0
891135,1,0,0,0.0,0.0
891162,1,0,0,0.0,0.0
891167,2,0,1,0.0,0.5
891219,4,1,0,0.25,0.0
891273,1,1,0,1.0,0.0
891351,1,1,0,1.0,0.0
891383,2,0,0,0.0,0.0
891384,1,0,0,0.0,0.0
891470,3,0,0,0.0,0.0
891510,7,1,1,0.14,0.14
891513,4,4,0,1.0,0.0
891542,2,0,1,0.0,0.5
891555,3,2,0,0.67,0.0
891579,2,0,0,0.0,0.0
891599,18,7,0,0.39,0.0
891625,18,1,0,0.06,0.0
891643,15,7,0,0.47,0.0
891670,2,1,0,0.5,0.0
891678,4,1,0,0.25,0.0
892012,8,0,0,0.0,0.0
892046,5,2,0,0.4,0.0
892064,5,3,0,0.6,0.0
892074,2,0,0,0.0,0.0
892078,12,3,0,0.25,0.0
892108,5,1,0,0.2,0.0
892193,6,2,2,0.33,0.33
892314,16,0,5,0.0,0.31
892370,7,2,0,0.29,0.0
892396,7,0,0,0.0,0.0
892463,5,2,2,0.4,0.4
892475,5,0,0,0.0,0.0
892489,4,1,1,0.25,0.25
892555,2,1,0,0.5,0.0
892590,1,0,0,0.0,0.0
892637,4,1,0,0.25,0.0
892642,1,0,0,0.0,0.0
892663,1,0,0,0.0,0.0
892683,7,2,0,0.29,0.0
892718,6,1,0,0.17,0.0
892810,1,0,0,0.0,0.0
892859,17,6,1,0.35,0.06
892921,5,0,1,0.0,0.2
892924,1,0,0,0.0,0.0
892996,3,0,0,0.0,0.0
893095,2,0,0,0.0,0.0
893174,9,3,0,0.33,0.0
893278,10,0,0,0.0,0.0
893300,2,0,0,0.0,0.0
893307,5,0,2,0.0,0.4
893339,3,1,0,0.33,0.0
893473,6,3,0,0.5,0.0
893524,6,0,0,0.0,0.0
893758,11,2,0,0.18,0.0
893823,5,0,1,0.0,0.2
893829,4,3,0,0.75,0.0
893830,3,0,1,0.0,0.33
893837,6,1,0,0.17,0.0
893940,7,0,0,0.0,0.0
893962,6,1,2,0.17,0.33
893992,1,1,0,1.0,0.0
894037,8,1,0,0.12,0.0
894055,3,1,0,0.33,0.0
894095,1,0,1,0.0,1.0
894112,2,2,0,1.0,0.0
894123,7,0,0,0.0,0.0
894140,2,0,0,0.0,0.0
894249,7,2,1,0.29,0.14
894298,1,1,0,1.0,0.0
894306,1,0,0,0.0,0.0
894456,1,2,0,2.0,0.0
894462,6,0,0,0.0,0.0
894475,3,1,0,0.33,0.0
894593,1,1,0,1.0,0.0
894632,2,0,1,0.0,0.5
894777,7,0,0,0.0,0.0
894824,10,8,0,0.8,0.0
894847,7,1,2,0.14,0.29
894882,2,0,1,0.0,0.5
894891,8,3,1,0.38,0.12
894921,2,0,1,0.0,0.5
894943,9,5,1,0.56,0.11
894976,1,1,0,1.0,0.0
894986,1,0,0,0.0,0.0
895020,3,0,0,0.0,0.0
895041,10,0,0,0.0,0.0
